seed,fps,avg_equity,low,middle,high,budget_used_pct,terminated_early,source_path,alloc__high_MaaS_Bundle,alloc__high_bike,alloc__high_car,alloc__high_public,alloc__low_MaaS_Bundle,alloc__low_bike,alloc__low_car,alloc__low_public,alloc__middle_MaaS_Bundle,alloc__middle_bike,alloc__middle_car,alloc__middle_public
25,4500.0,8612.0,37.489208633093526,13.610738255033556,15.781609195402298,93.91694002378335,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[25].kman.restech.unsw.edu.au/seed_25/all_results.pkl,0.6406115445484262,0.3815805912315811,0.276486612686518,0.7609428883157611,0.5939581213383145,0.520057352368445,0.29250072750008327,0.2637228496186116,0.5835553829720053,0.5031020317965125,0.5688944056824948,0.630120799734723
26,4500.0,7381.0,25.77777777777778,17.74736842105263,14.466666666666667,75.5008747655159,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[26].kman.restech.unsw.edu.au/seed_26/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
27,4500.0,7562.0,28.14,15.945736434108527,12.466019417475728,89.55942185344186,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[27].kman.restech.unsw.edu.au/seed_27/all_results.pkl,0.6034216585394929,0.7224760616643924,0.36458377794880725,0.15249824704082304,0.7028800892513756,0.5857619624901081,0.4651135138598801,0.7765460323297472,0.7476858201446702,0.3750388617465681,0.39664050286907304,0.5033602896325262
28,4500.0,6786.0,18.36196319018405,19.39814814814815,14.894736842105264,93.6033506410061,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[28].kman.restech.unsw.edu.au/seed_28/all_results.pkl,0.757342620526263,0.41217211366147694,0.1136499128778845,0.4982514878312008,0.08897060226904033,0.2612326117548574,0.7374734858313148,0.5606872085900427,0.2667101467256729,0.7131265977473075,0.5056552948189161,0.1212109053526803
29,4500.0,8325.0,26.78527607361963,19.421487603305785,14.366071428571429,79.56468228091619,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[29].kman.restech.unsw.edu.au/seed_29/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
0,5500.0,7906.0,26.87012987012987,19.292035398230087,12.806451612903226,60.45527220164709,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[0].kman.restech.unsw.edu.au/seed_0/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
1,5500.0,7773.0,25.524390243902438,19.692307692307693,14.941747572815533,65.87285428901284,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[1].kman.restech.unsw.edu.au/seed_1/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
2,5500.0,7299.0,25.87769784172662,17.824817518248175,10.76923076923077,47.0519456298478,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[2].kman.restech.unsw.edu.au/seed_2/all_results.pkl,0.7029301975605097,0.024191225991462617,0.26454740318701314,0.6106878878677803,0.655658580117267,0.6356134879919336,0.217723838672917,0.5772761278215224,0.4172368828007418,0.24454152129841653,0.09361827438958248,0.3368335600877935
3,5500.0,7542.0,27.938356164383563,14.928571428571429,15.602272727272727,54.9498977298677,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[3].kman.restech.unsw.edu.au/seed_3/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
4,5500.0,7512.0,27.576923076923077,16.735849056603772,14.07843137254902,61.410601428576406,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[4].kman.restech.unsw.edu.au/seed_4/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
5,5500.0,7704.0,32.02238805970149,13.88,13.109375,66.26009818603475,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[5].kman.restech.unsw.edu.au/seed_5/all_results.pkl,0.28078660186630916,0.09722809915920305,0.18626079566180032,0.5800019275592762,0.44297078094003456,0.2472878068189698,0.3620839261707443,0.48798602007556263,0.6939452055261204,0.3561330497013117,0.5885446057525926,0.382983390847524
6,5500.0,7543.0,20.46590909090909,17.6,17.093457943925234,83.50113695636668,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[6].kman.restech.unsw.edu.au/seed_6/all_results.pkl,0.757342620526263,0.41217211366147694,0.1136499128778845,0.4982514878312008,0.08897060226904033,0.2612326117548574,0.7374734858313148,0.5606872085900427,0.2667101467256729,0.7131265977473075,0.5056552948189161,0.1212109053526803
7,5500.0,7687.0,30.091954022988507,13.808080808080808,11.061224489795919,67.1810188480966,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[7].kman.restech.unsw.edu.au/seed_7/all_results.pkl,0.7820419919739713,0.20799506774995238,0.4739673305767485,0.7906676233559575,0.29479171372486546,0.5972072410975603,0.05117191783390075,0.7264234968912877,0.03155171851600521,0.42633356146772344,0.2999933571693008,0.3565489417450365
8,5500.0,7193.0,20.22680412371134,19.370689655172413,10.989247311827956,96.49157516627884,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[8].kman.restech.unsw.edu.au/seed_8/all_results.pkl,0.518466628826358,0.5306467779015882,0.5287370774577957,0.2649099767759104,0.5312278992418425,0.4157984810468458,0.7314279703946945,0.33050646582696536,0.2230606393469631,0.1162234254116949,0.24997938642056503,0.711576999450154
9,5500.0,7305.0,27.56687898089172,14.649253731343284,10.903225806451612,72.45385780921191,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[9].kman.restech.unsw.edu.au/seed_9/all_results.pkl,0.34461685664758956,0.7339280329097836,0.44696466032725957,0.7638578803278839,0.009651738346604792,0.7233134499494847,0.4435082213743915,0.4739773764414392,0.6870132725702733,0.19302853366273798,0.4044307750870726,0.2643080320533784
10,5500.0,8663.0,36.43884892086331,14.019480519480519,15.473118279569892,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[10].kman.restech.unsw.edu.au/seed_10/all_results.pkl,0.19259340199066213,0.31949846104372015,0.5623522962934325,0.4990204522060784,0.663959573422275,0.1911155419851562,0.4755656375321137,0.5411391799827114,0.5395535358133113,0.14697353301624583,0.669962005579449,0.6600588163070551
11,5500.0,8005.0,28.635761589403973,21.981308411214954,11.556521739130435,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[11].kman.restech.unsw.edu.au/seed_11/all_results.pkl,0.1629201975767419,0.7871886367324454,0.5549614062104433,0.5073235011151399,0.5141402080088618,0.3226043951444037,0.7561121560247948,0.6302631970940636,0.023886029800964704,0.590582265211235,0.6024377648363245,0.22139356947230465
12,5500.0,8071.0,27.956521739130434,17.244604316546763,15.389830508474576,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[12].kman.restech.unsw.edu.au/seed_12/all_results.pkl,0.3695459340610807,0.5645313108935731,0.6240046814506653,0.7564408821338406,0.4145229086346361,0.5182447131927923,0.3787881414846508,0.5830560109495179,0.034008272588844445,0.5449473780407205,0.4282799866105812,0.20542800630663668
13,5500.0,6613.0,22.70414201183432,15.894736842105264,11.901234567901234,55.97471187117628,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[13].kman.restech.unsw.edu.au/seed_13/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
14,5500.0,7493.0,25.30065359477124,17.102941176470587,13.935483870967742,87.80849985530298,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[14].kman.restech.unsw.edu.au/seed_14/all_results.pkl,0.5017029075397289,0.6249718401962197,0.2682045497806289,0.5540583642319599,0.05987929378833488,0.48150750904162304,0.7028201727573431,0.6072807085773767,0.596817582314204,0.5155896257109447,0.5752162697857273,0.2788286714638783
15,5500.0,7545.0,26.016304347826086,14.607843137254902,13.208333333333334,76.31812897925613,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[15].kman.restech.unsw.edu.au/seed_15/all_results.pkl,0.6034216585394929,0.7224760616643924,0.36458377794880725,0.15249824704082304,0.7028800892513756,0.5857619624901081,0.4651135138598801,0.7765460323297472,0.7476858201446702,0.3750388617465681,0.39664050286907304,0.5033602896325262
16,5500.0,7129.0,24.438709677419354,15.853658536585366,15.629213483146067,64.96607019449279,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[16].kman.restech.unsw.edu.au/seed_16/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
17,5500.0,7611.0,22.84,17.76,15.31868131868132,65.03104341657415,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[17].kman.restech.unsw.edu.au/seed_17/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
18,5500.0,7141.0,21.448863636363637,17.764705882352942,11.923809523809524,61.02748509207757,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[18].kman.restech.unsw.edu.au/seed_18/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
19,5500.0,7816.0,28.655844155844157,14.37037037037037,17.211764705882352,97.67011030630317,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[19].kman.restech.unsw.edu.au/seed_19/all_results.pkl,0.5017029075397289,0.6249718401962197,0.2682045497806289,0.5540583642319599,0.05987929378833488,0.48150750904162304,0.7028201727573431,0.6072807085773767,0.596817582314204,0.5155896257109447,0.5752162697857273,0.2788286714638783
20,5500.0,7321.0,22.097701149425287,15.385135135135135,19.983333333333334,90.9542726533295,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[20].kman.restech.unsw.edu.au/seed_20/all_results.pkl,0.5017029075397289,0.6249718401962197,0.2682045497806289,0.5540583642319599,0.05987929378833488,0.48150750904162304,0.7028201727573431,0.6072807085773767,0.596817582314204,0.5155896257109447,0.5752162697857273,0.2788286714638783
21,5500.0,7566.0,25.09493670886076,16.958620689655174,13.279069767441861,63.021717627883156,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[21].kman.restech.unsw.edu.au/seed_21/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
22,5500.0,7657.0,21.52513966480447,21.64,16.4,70.19564421919505,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[22].kman.restech.unsw.edu.au/seed_22/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
23,5500.0,7836.0,28.880281690140844,17.83478260869565,13.917355371900827,64.536757313913,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[23].kman.restech.unsw.edu.au/seed_23/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
24,5500.0,8549.0,31.78358208955224,14.398843930635838,22.772151898734176,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[24].kman.restech.unsw.edu.au/seed_24/all_results.pkl,0.4816592345947802,0.6783828941746782,0.25366808695173776,0.5773706641529265,0.7553584427037291,0.7729755167610278,0.5120093304306454,0.7031903788819851,0.32571372086197314,0.3898422489653425,0.6220744984109534,0.05580370380910291
25,5500.0,7381.0,25.77777777777778,17.74736842105263,14.466666666666667,61.773442989967556,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[25].kman.restech.unsw.edu.au/seed_25/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
26,5500.0,7754.0,24.666666666666668,15.789115646258503,12.716814159292035,79.32296508319209,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[26].kman.restech.unsw.edu.au/seed_26/all_results.pkl,0.6034216585394929,0.7224760616643924,0.36458377794880725,0.15249824704082304,0.7028800892513756,0.5857619624901081,0.4651135138598801,0.7765460323297472,0.7476858201446702,0.3750388617465681,0.39664050286907304,0.5033602896325262
27,5500.0,6786.0,18.36196319018405,19.39814814814815,14.894736842105264,76.58455961536863,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[27].kman.restech.unsw.edu.au/seed_27/all_results.pkl,0.757342620526263,0.41217211366147694,0.1136499128778845,0.4982514878312008,0.08897060226904033,0.2612326117548574,0.7374734858313148,0.5606872085900427,0.2667101467256729,0.7131265977473075,0.5056552948189161,0.1212109053526803
28,5500.0,8075.0,29.02547770700637,12.441379310344828,17.31313131313131,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[28].kman.restech.unsw.edu.au/seed_28/all_results.pkl,0.7627908511381164,0.024815353563842193,0.18786649509778025,0.41830859614612115,0.6767067827750782,0.6572553345905926,0.42714150100351694,0.6494571073818537,0.7022816893798183,0.39882352922287345,0.791003505486466,0.7287971081141555
29,5500.0,7669.0,23.832335329341316,15.663793103448276,15.47107438016529,89.35541308202144,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[29].kman.restech.unsw.edu.au/seed_29/all_results.pkl,0.5017029075397289,0.6249718401962197,0.2682045497806289,0.5540583642319599,0.05987929378833488,0.48150750904162304,0.7028201727573431,0.6072807085773767,0.596817582314204,0.5155896257109447,0.5752162697857273,0.2788286714638783
0,6500.0,7773.0,25.524390243902438,19.692307692307693,14.941747572815533,55.73856901378009,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[0].kman.restech.unsw.edu.au/seed_0/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
1,6500.0,7299.0,25.87769784172662,17.824817518248175,10.76923076923077,39.81318476371737,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[1].kman.restech.unsw.edu.au/seed_1/all_results.pkl,0.7029301975605097,0.024191225991462617,0.26454740318701314,0.6106878878677803,0.655658580117267,0.6356134879919336,0.217723838672917,0.5772761278215224,0.4172368828007418,0.24454152129841653,0.09361827438958248,0.3368335600877935
2,6500.0,7542.0,27.938356164383563,14.928571428571429,15.602272727272727,46.496067309888055,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[2].kman.restech.unsw.edu.au/seed_2/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
3,6500.0,7512.0,27.576923076923077,16.735849056603772,14.07843137254902,51.9628165934108,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[3].kman.restech.unsw.edu.au/seed_3/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
4,6500.0,7437.0,27.516339869281047,16.3206106870229,11.22680412371134,96.01421447884123,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[4].kman.restech.unsw.edu.au/seed_4/all_results.pkl,0.5860203001872343,0.554108422446166,0.6431258804047106,0.4885469926464027,0.7800091797524892,0.7317504496025025,0.5860247516390691,0.7992637730248995,0.7294834621373666,0.42130756224978616,0.23351491434079677,0.6219270968978032
5,6500.0,7543.0,20.46590909090909,17.6,17.093457943925234,70.65480819384872,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[5].kman.restech.unsw.edu.au/seed_5/all_results.pkl,0.757342620526263,0.41217211366147694,0.1136499128778845,0.4982514878312008,0.08897060226904033,0.2612326117548574,0.7374734858313148,0.5606872085900427,0.2667101467256729,0.7131265977473075,0.5056552948189161,0.1212109053526803
6,6500.0,7252.0,20.924170616113745,16.21212121212121,15.594936708860759,70.96756578390641,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[6].kman.restech.unsw.edu.au/seed_6/all_results.pkl,0.588752990515123,0.07519386009843047,0.12444776521994053,0.562601745554192,0.5614577585839593,0.5681659388240982,0.7651599324797815,0.6370240211092201,0.23020187103550593,0.12987354832521825,0.19809546471563838,0.09743824315158545
7,6500.0,7193.0,20.22680412371134,19.370689655172413,10.989247311827956,81.6467174483898,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[7].kman.restech.unsw.edu.au/seed_7/all_results.pkl,0.518466628826358,0.5306467779015882,0.5287370774577957,0.2649099767759104,0.5312278992418425,0.4157984810468458,0.7314279703946945,0.33050646582696536,0.2230606393469631,0.1162234254116949,0.24997938642056503,0.711576999450154
8,6500.0,7305.0,27.56687898089172,14.649253731343284,10.903225806451612,61.307110453948546,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[8].kman.restech.unsw.edu.au/seed_8/all_results.pkl,0.34461685664758956,0.7339280329097836,0.44696466032725957,0.7638578803278839,0.009651738346604792,0.7233134499494847,0.4435082213743915,0.4739773764414392,0.6870132725702733,0.19302853366273798,0.4044307750870726,0.2643080320533784
9,6500.0,8623.0,26.738853503184714,20.73728813559322,17.051724137931036,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[9].kman.restech.unsw.edu.au/seed_9/all_results.pkl,0.1629201975767419,0.7871886367324454,0.5549614062104433,0.5073235011151399,0.5141402080088618,0.3226043951444037,0.7561121560247948,0.6302631970940636,0.023886029800964704,0.590582265211235,0.6024377648363245,0.22139356947230465
10,6500.0,7533.0,26.407894736842106,20.71559633027523,11.06140350877193,96.62106651376052,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[10].kman.restech.unsw.edu.au/seed_10/all_results.pkl,0.1629201975767419,0.7871886367324454,0.5549614062104433,0.5073235011151399,0.5141402080088618,0.3226043951444037,0.7561121560247948,0.6302631970940636,0.023886029800964704,0.590582265211235,0.6024377648363245,0.22139356947230465
11,6500.0,8399.0,28.177914110429448,21.6864406779661,10.843478260869565,85.66444438486376,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[11].kman.restech.unsw.edu.au/seed_11/all_results.pkl,0.5860203001872343,0.554108422446166,0.6431258804047106,0.4885469926464027,0.7800091797524892,0.7317504496025025,0.5860247516390691,0.7992637730248995,0.7294834621373666,0.42130756224978616,0.23351491434079677,0.6219270968978032
12,6500.0,6613.0,22.70414201183432,15.894736842105264,11.901234567901234,47.363217737149164,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[12].kman.restech.unsw.edu.au/seed_12/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
13,6500.0,7493.0,25.30065359477124,17.102941176470587,13.935483870967742,74.29949987756406,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[13].kman.restech.unsw.edu.au/seed_13/all_results.pkl,0.5017029075397289,0.6249718401962197,0.2682045497806289,0.5540583642319599,0.05987929378833488,0.48150750904162304,0.7028201727573431,0.6072807085773767,0.596817582314204,0.5155896257109447,0.5752162697857273,0.2788286714638783
14,6500.0,7545.0,26.016304347826086,14.607843137254902,13.208333333333334,64.57687836706287,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[14].kman.restech.unsw.edu.au/seed_14/all_results.pkl,0.6034216585394929,0.7224760616643924,0.36458377794880725,0.15249824704082304,0.7028800892513756,0.5857619624901081,0.4651135138598801,0.7765460323297472,0.7476858201446702,0.3750388617465681,0.39664050286907304,0.5033602896325262
15,6500.0,7129.0,24.438709677419354,15.853658536585366,15.629213483146067,54.97129016457082,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[15].kman.restech.unsw.edu.au/seed_15/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
16,6500.0,7611.0,22.84,17.76,15.31868131868132,55.02626750633197,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[16].kman.restech.unsw.edu.au/seed_16/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
17,6500.0,7141.0,21.448863636363637,17.764705882352942,11.923809523809524,51.638641231757944,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[17].kman.restech.unsw.edu.au/seed_17/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
18,6500.0,7816.0,28.655844155844157,14.37037037037037,17.211764705882352,82.64393948994883,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[18].kman.restech.unsw.edu.au/seed_18/all_results.pkl,0.5017029075397289,0.6249718401962197,0.2682045497806289,0.5540583642319599,0.05987929378833488,0.48150750904162304,0.7028201727573431,0.6072807085773767,0.596817582314204,0.5155896257109447,0.5752162697857273,0.2788286714638783
19,6500.0,7175.0,22.704545454545453,24.27906976744186,10.696078431372548,93.26412874464978,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[19].kman.restech.unsw.edu.au/seed_19/all_results.pkl,0.2831530355888955,0.5539114342111641,0.717790987518624,0.7327221969778215,0.5895653609894929,0.3207891800954925,0.6235567169212053,0.6041636157465157,0.7803067892389685,0.5703914477003859,0.08379622364398792,0.7804653348737101
20,6500.0,7533.0,23.426966292134832,17.025210084033613,11.525862068965518,86.93046151503707,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[20].kman.restech.unsw.edu.au/seed_20/all_results.pkl,0.5860203001872343,0.554108422446166,0.6431258804047106,0.4885469926464027,0.7800091797524892,0.7317504496025025,0.5860247516390691,0.7992637730248995,0.7294834621373666,0.42130756224978616,0.23351491434079677,0.6219270968978032
21,6500.0,7657.0,21.52513966480447,21.64,16.4,59.39631433931889,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[21].kman.restech.unsw.edu.au/seed_21/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
