fps_value,total_trips,avg_trip_time,total_system_travel_time,total_subsidy_used,percentage_used,low_trip_count,middle_trip_count,high_trip_count,seed,source_path
8000.0,424,17.375,7367.0,5858.598543683784,73.2324817960473,199,104,121,18,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[18].kman.restech.unsw.edu.au/seed_18/trip_summary_by_fps.csv
8000.0,381,20.20997375328084,7700.0,3023.881520605926,37.79851900757408,182,112,87,19,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[19].kman.restech.unsw.edu.au/seed_19/trip_summary_by_fps.csv
8000.0,416,18.86778846153846,7849.0,7957.33426896617,99.46667836207712,169,144,103,20,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[20].kman.restech.unsw.edu.au/seed_20/trip_summary_by_fps.csv
8000.0,378,19.35185185185185,7315.0,3681.674606032055,46.020932575400685,175,114,89,21,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[21].kman.restech.unsw.edu.au/seed_21/trip_summary_by_fps.csv
8000.0,395,19.093670886075948,7542.0,5714.5965608660335,71.43245701082542,158,160,77,22,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[22].kman.restech.unsw.edu.au/seed_22/trip_summary_by_fps.csv
8000.0,383,19.386422976501304,7425.0,6644.226238299655,83.0528279787457,182,111,90,23,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[23].kman.restech.unsw.edu.au/seed_23/trip_summary_by_fps.csv
8000.0,381,19.430446194225723,7403.0,3372.634914813181,42.15793643516477,184,118,79,24,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[24].kman.restech.unsw.edu.au/seed_24/trip_summary_by_fps.csv
8000.0,375,20.512,7692.0,3511.89850893509,43.89873136168863,180,114,81,25,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[25].kman.restech.unsw.edu.au/seed_25/trip_summary_by_fps.csv
8000.0,359,20.846796657381617,7484.0,5934.090251810406,74.17612814763007,141,93,125,26,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[26].kman.restech.unsw.edu.au/seed_26/trip_summary_by_fps.csv
8000.0,373,20.487935656836463,7642.0,3327.7965713462468,41.59745714182809,155,131,87,27,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[27].kman.restech.unsw.edu.au/seed_27/trip_summary_by_fps.csv
8000.0,373,20.487935656836463,7642.0,5936.856634001779,74.21070792502223,132,122,119,28,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[28].kman.restech.unsw.edu.au/seed_28/trip_summary_by_fps.csv
8000.0,411,17.394160583941606,7149.0,5826.283211762779,72.82854014703474,154,135,122,29,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[29].kman.restech.unsw.edu.au/seed_29/trip_summary_by_fps.csv
8500.0,374,20.16577540106952,7542.0,3022.244375142724,35.55581617814969,146,140,88,0,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[0].kman.restech.unsw.edu.au/seed_0/trip_summary_by_fps.csv
8500.0,364,20.63736263736264,7512.0,3377.583078571702,39.73627151260826,156,106,102,1,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[1].kman.restech.unsw.edu.au/seed_1/trip_summary_by_fps.csv
8500.0,381,19.51968503937008,7437.0,6240.923941124679,73.42263460146681,153,131,97,2,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[2].kman.restech.unsw.edu.au/seed_2/trip_summary_by_fps.csv
8500.0,364,22.208791208791208,8084.0,3482.5185382011755,40.97080633177853,140,106,118,3,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[3].kman.restech.unsw.edu.au/seed_3/trip_summary_by_fps.csv
8500.0,379,21.30079155672823,8073.0,2304.323699457133,27.10969058184862,160,130,89,4,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[4].kman.restech.unsw.edu.au/seed_4/trip_summary_by_fps.csv
8500.0,403,17.84863523573201,7193.0,5307.036634145336,62.43572510759219,194,116,93,5,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[5].kman.restech.unsw.edu.au/seed_5/trip_summary_by_fps.csv
8500.0,384,19.0234375,7305.0,3984.962179506655,46.88190799419594,157,134,93,6,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[6].kman.restech.unsw.edu.au/seed_6/trip_summary_by_fps.csv
8500.0,393,20.567430025445294,8083.0,7729.734040901773,90.93804754002086,156,119,118,7,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[7].kman.restech.unsw.edu.au/seed_7/trip_summary_by_fps.csv
8500.0,375,20.088,7533.0,6280.369323394434,73.88669792228745,152,109,114,8,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[8].kman.restech.unsw.edu.au/seed_8/trip_summary_by_fps.csv
8500.0,368,20.80163043478261,7655.0,2965.8877770389017,34.89279737692825,155,100,113,9,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[9].kman.restech.unsw.edu.au/seed_9/trip_summary_by_fps.csv
8500.0,364,18.167582417582416,6613.0,3078.609152914696,36.21893121076113,169,114,81,10,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[10].kman.restech.unsw.edu.au/seed_10/trip_summary_by_fps.csv
8500.0,382,19.615183246073297,7493.0,4829.467492041664,56.81726461225487,153,136,93,11,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[11].kman.restech.unsw.edu.au/seed_11/trip_summary_by_fps.csv
8500.0,382,19.75130890052356,7545.0,4197.497093859087,49.38231875128337,184,102,96,12,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[12].kman.restech.unsw.edu.au/seed_12/trip_summary_by_fps.csv
8500.0,367,19.42506811989101,7129.0,3573.1338606971035,42.03686894937768,155,123,89,13,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[13].kman.restech.unsw.edu.au/seed_13/trip_summary_by_fps.csv
8500.0,391,19.46547314578005,7611.0,3576.7073879115783,42.07891044601857,175,125,91,14,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[14].kman.restech.unsw.edu.au/seed_14/trip_summary_by_fps.csv
8500.0,400,17.8525,7141.0,3356.5116800642663,39.48837270663842,176,119,105,15,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[15].kman.restech.unsw.edu.au/seed_15/trip_summary_by_fps.csv
8500.0,393,19.78117048346056,7774.0,8019.514816113856,94.34723313075123,178,129,86,16,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[16].kman.restech.unsw.edu.au/seed_16/trip_summary_by_fps.csv
8500.0,364,19.71153846153846,7175.0,6062.168368402236,71.31962786355572,176,86,102,17,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[17].kman.restech.unsw.edu.au/seed_17/trip_summary_by_fps.csv
8500.0,413,18.239709443099272,7533.0,5650.47999847741,66.47623527620482,178,119,116,18,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[18].kman.restech.unsw.edu.au/seed_18/trip_summary_by_fps.csv
8500.0,379,20.203166226912927,7657.0,3860.760432055728,45.4207109653615,179,100,100,19,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[19].kman.restech.unsw.edu.au/seed_19/trip_summary_by_fps.csv
8500.0,378,20.73015873015873,7836.0,3549.5216522652154,41.75907826194371,142,115,121,20,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[20].kman.restech.unsw.edu.au/seed_20/trip_summary_by_fps.csv
8500.0,360,21.758333333333333,7833.0,7443.620998921171,87.57201175201378,167,129,64,21,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[21].kman.restech.unsw.edu.au/seed_21/trip_summary_by_fps.csv
8500.0,400,18.0325,7213.0,7750.711010494774,91.18483541758556,199,121,80,22,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[22].kman.restech.unsw.edu.au/seed_22/trip_summary_by_fps.csv
8500.0,382,19.79581151832461,7562.0,4030.173983404884,47.413811569469225,150,129,103,23,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[23].kman.restech.unsw.edu.au/seed_23/trip_summary_by_fps.csv
8500.0,385,17.625974025974028,6786.0,4212.1507788452745,49.55471504523853,163,108,114,24,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[24].kman.restech.unsw.edu.au/seed_24/trip_summary_by_fps.csv
8500.0,392,20.59948979591837,8075.0,6334.922584329609,74.52850099211304,152,137,103,25,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[25].kman.restech.unsw.edu.au/seed_25/trip_summary_by_fps.csv
8500.0,390,18.83589743589744,7346.0,7512.175831890347,88.37853919870996,142,145,103,26,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[26].kman.restech.unsw.edu.au/seed_26/trip_summary_by_fps.csv
8500.0,379,19.522427440633244,7399.0,3360.6223228592617,39.53673321010896,153,133,93,27,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[27].kman.restech.unsw.edu.au/seed_27/trip_summary_by_fps.csv
8500.0,396,17.411616161616163,6895.0,3157.051819134903,37.14178610746944,166,117,113,28,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[28].kman.restech.unsw.edu.au/seed_28/trip_summary_by_fps.csv
8500.0,408,19.50980392156863,7960.0,6559.803900123195,77.17416353086112,140,174,94,29,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[29].kman.restech.unsw.edu.au/seed_29/trip_summary_by_fps.csv
9000.0,404,19.87623762376237,8030.0,7543.77897833978,83.81976642599756,164,139,101,0,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[0].kman.restech.unsw.edu.au/seed_0/trip_summary_by_fps.csv
9000.0,396,19.795454545454547,7839.0,4777.814630442243,53.08682922713602,170,137,89,1,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[1].kman.restech.unsw.edu.au/seed_1/trip_summary_by_fps.csv
9000.0,392,18.964285714285715,7434.0,7444.3478624865,82.71497624985,157,137,98,2,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[2].kman.restech.unsw.edu.au/seed_2/trip_summary_by_fps.csv
9000.0,352,21.681818181818183,7632.0,3314.638540317176,36.82931711463529,146,119,87,3,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[3].kman.restech.unsw.edu.au/seed_3/trip_summary_by_fps.csv
9000.0,388,20.561855670103093,7978.0,2662.103633055778,29.578929256175314,136,132,120,4,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[4].kman.restech.unsw.edu.au/seed_4/trip_summary_by_fps.csv
9000.0,379,18.86279683377309,7149.0,3676.956759297551,40.85507510330612,154,107,118,5,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[5].kman.restech.unsw.edu.au/seed_5/trip_summary_by_fps.csv
9000.0,380,21.07894736842105,8010.0,3403.8543434716944,37.82060381635216,162,113,105,6,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[6].kman.restech.unsw.edu.au/seed_6/trip_summary_by_fps.csv
9000.0,355,21.68169014084507,7697.0,3972.5215256917936,44.13912806324215,163,121,71,7,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[7].kman.restech.unsw.edu.au/seed_7/trip_summary_by_fps.csv
9000.0,393,20.25699745547074,7961.0,7787.190987496365,86.52434430551517,158,156,79,8,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[8].kman.restech.unsw.edu.au/seed_8/trip_summary_by_fps.csv
9000.0,413,18.89588377723971,7804.0,8062.286068005269,89.58095631116966,124,169,120,9,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[9].kman.restech.unsw.edu.au/seed_9/trip_summary_by_fps.csv
9000.0,376,19.18882978723404,7215.0,5354.213718288944,59.49126353654381,166,113,97,10,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[10].kman.restech.unsw.edu.au/seed_10/trip_summary_by_fps.csv
9000.0,386,17.440414507772022,6732.0,5871.107201883778,65.23452446537532,169,108,109,11,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[11].kman.restech.unsw.edu.au/seed_11/trip_summary_by_fps.csv
9000.0,381,20.76115485564305,7910.0,4194.383520839158,46.60426134265732,166,99,116,12,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[12].kman.restech.unsw.edu.au/seed_12/trip_summary_by_fps.csv
9000.0,365,20.0,7300.0,5726.647235679646,63.62941372977384,170,114,81,13,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[13].kman.restech.unsw.edu.au/seed_13/trip_summary_by_fps.csv
9000.0,381,19.876640419947503,7573.0,6790.409556659545,75.44899507399495,150,136,95,14,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[14].kman.restech.unsw.edu.au/seed_14/trip_summary_by_fps.csv
9000.0,391,18.815856777493607,7357.0,4292.619082797848,47.69576758664276,171,139,81,15,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[15].kman.restech.unsw.edu.au/seed_15/trip_summary_by_fps.csv
9000.0,372,20.024193548387096,7449.0,3552.9132727753304,39.47681414194811,180,96,96,16,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[16].kman.restech.unsw.edu.au/seed_16/trip_summary_by_fps.csv
9000.0,424,17.375,7367.0,5858.598543683784,65.09553937426426,199,104,121,17,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[17].kman.restech.unsw.edu.au/seed_17/trip_summary_by_fps.csv
9000.0,381,20.20997375328084,7700.0,3023.881520605926,33.598683562288066,182,112,87,18,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[18].kman.restech.unsw.edu.au/seed_18/trip_summary_by_fps.csv
9000.0,416,18.86778846153846,7849.0,7957.33426896617,88.41482521073523,169,144,103,19,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[19].kman.restech.unsw.edu.au/seed_19/trip_summary_by_fps.csv
9000.0,378,19.35185185185185,7315.0,3681.674606032055,40.90749562257839,175,114,89,20,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[20].kman.restech.unsw.edu.au/seed_20/trip_summary_by_fps.csv
9000.0,395,19.093670886075948,7542.0,5714.5965608660335,63.495517342955935,158,160,77,21,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[21].kman.restech.unsw.edu.au/seed_21/trip_summary_by_fps.csv
9000.0,383,19.386422976501304,7425.0,6644.226238299655,73.82473598110728,182,111,90,22,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[22].kman.restech.unsw.edu.au/seed_22/trip_summary_by_fps.csv
9000.0,381,19.430446194225723,7403.0,3372.634914813181,37.47372127570201,184,118,79,23,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[23].kman.restech.unsw.edu.au/seed_23/trip_summary_by_fps.csv
9000.0,375,20.512,7692.0,3511.89850893509,39.02109454372322,180,114,81,24,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[24].kman.restech.unsw.edu.au/seed_24/trip_summary_by_fps.csv
9000.0,411,17.708029197080293,7278.0,8964.981964634615,99.6109107181624,172,149,90,25,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[25].kman.restech.unsw.edu.au/seed_25/trip_summary_by_fps.csv
9000.0,373,20.487935656836463,7642.0,3327.7965713462468,36.97551745940274,155,131,87,26,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[26].kman.restech.unsw.edu.au/seed_26/trip_summary_by_fps.csv
9000.0,373,20.487935656836463,7642.0,5936.856634001779,65.96507371113087,132,122,119,27,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[27].kman.restech.unsw.edu.au/seed_27/trip_summary_by_fps.csv
9000.0,411,17.394160583941606,7149.0,5826.283211762779,64.73648013069754,154,135,122,28,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[28].kman.restech.unsw.edu.au/seed_28/trip_summary_by_fps.csv
9000.0,404,19.871287128712872,8028.0,5580.173572583357,62.00192858425952,162,139,103,29,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[29].kman.restech.unsw.edu.au/seed_29/trip_summary_by_fps.csv
9500.0,364,20.63736263736264,7512.0,3377.583078571702,35.553506090228446,156,106,102,0,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[0].kman.restech.unsw.edu.au/seed_0/trip_summary_by_fps.csv
9500.0,381,19.51968503937008,7437.0,6240.923941124679,65.69393622236504,153,131,97,1,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[1].kman.restech.unsw.edu.au/seed_1/trip_summary_by_fps.csv
9500.0,364,22.208791208791208,8084.0,3482.5185382011755,36.65808987580185,140,106,118,2,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[2].kman.restech.unsw.edu.au/seed_2/trip_summary_by_fps.csv
9500.0,379,21.30079155672823,8073.0,2304.323699457133,24.256038941654037,160,130,89,3,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[3].kman.restech.unsw.edu.au/seed_3/trip_summary_by_fps.csv
9500.0,403,17.84863523573201,7193.0,5307.036634145336,55.86354351731933,194,116,93,4,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[4].kman.restech.unsw.edu.au/seed_4/trip_summary_by_fps.csv
9500.0,384,19.0234375,7305.0,3984.962179506655,41.94697031059637,157,134,93,5,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[5].kman.restech.unsw.edu.au/seed_5/trip_summary_by_fps.csv
9500.0,393,20.567430025445294,8083.0,7729.734040901773,81.36562148317657,156,119,118,6,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[6].kman.restech.unsw.edu.au/seed_6/trip_summary_by_fps.csv
9500.0,375,20.088,7533.0,6280.369323394434,66.10915077257299,152,109,114,7,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[7].kman.restech.unsw.edu.au/seed_7/trip_summary_by_fps.csv
9500.0,368,20.80163043478261,7655.0,2965.8877770389017,31.2198713372516,155,100,113,8,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[8].kman.restech.unsw.edu.au/seed_8/trip_summary_by_fps.csv
9500.0,364,18.167582417582416,6613.0,3078.609152914696,32.406412135944166,169,114,81,9,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[9].kman.restech.unsw.edu.au/seed_9/trip_summary_by_fps.csv
9500.0,382,19.615183246073297,7493.0,4829.467492041664,50.83649991622804,153,136,93,10,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[10].kman.restech.unsw.edu.au/seed_10/trip_summary_by_fps.csv
9500.0,382,19.75130890052356,7545.0,4197.497093859087,44.184179935358806,184,102,96,11,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[11].kman.restech.unsw.edu.au/seed_11/trip_summary_by_fps.csv
9500.0,367,19.42506811989101,7129.0,3573.1338606971035,37.61193537575899,155,123,89,12,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[12].kman.restech.unsw.edu.au/seed_12/trip_summary_by_fps.csv
9500.0,391,19.46547314578005,7611.0,3576.7073879115783,37.64955145170082,175,125,91,13,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[13].kman.restech.unsw.edu.au/seed_13/trip_summary_by_fps.csv
9500.0,400,17.8525,7141.0,3356.5116800642663,35.33170189541333,176,119,105,14,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[14].kman.restech.unsw.edu.au/seed_14/trip_summary_by_fps.csv
9500.0,393,19.78117048346056,7774.0,8019.514816113856,84.41594543277743,178,129,86,15,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[15].kman.restech.unsw.edu.au/seed_15/trip_summary_by_fps.csv
9500.0,364,19.71153846153846,7175.0,6062.168368402236,63.81229861476039,176,86,102,16,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[16].kman.restech.unsw.edu.au/seed_16/trip_summary_by_fps.csv
9500.0,413,18.239709443099272,7533.0,5650.47999847741,59.478736826078006,178,119,116,17,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[17].kman.restech.unsw.edu.au/seed_17/trip_summary_by_fps.csv
9500.0,379,20.203166226912927,7657.0,3860.760432055728,40.63958349532344,179,100,100,18,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[18].kman.restech.unsw.edu.au/seed_18/trip_summary_by_fps.csv
9500.0,378,20.73015873015873,7836.0,3549.5216522652154,37.36338581331805,142,115,121,19,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[19].kman.restech.unsw.edu.au/seed_19/trip_summary_by_fps.csv
9500.0,360,21.758333333333333,7833.0,7443.620998921171,78.3539052518018,167,129,64,20,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[20].kman.restech.unsw.edu.au/seed_20/trip_summary_by_fps.csv
9500.0,400,18.0325,7213.0,7750.711010494774,81.58643168941867,199,121,80,21,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[21].kman.restech.unsw.edu.au/seed_21/trip_summary_by_fps.csv
9500.0,382,19.79581151832461,7562.0,4030.173983404884,42.42288403584089,150,129,103,22,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[22].kman.restech.unsw.edu.au/seed_22/trip_summary_by_fps.csv
9500.0,385,17.625974025974028,6786.0,4212.1507788452745,44.33842925100289,163,108,114,23,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[23].kman.restech.unsw.edu.au/seed_23/trip_summary_by_fps.csv
9500.0,392,20.59948979591837,8075.0,6334.922584329609,66.6833956245222,152,137,103,24,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[24].kman.restech.unsw.edu.au/seed_24/trip_summary_by_fps.csv
9500.0,390,18.83589743589744,7346.0,7512.175831890347,79.07553507252997,142,145,103,25,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[25].kman.restech.unsw.edu.au/seed_25/trip_summary_by_fps.csv
9500.0,379,19.522427440633244,7399.0,3360.6223228592617,35.37497181957118,153,133,93,26,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[26].kman.restech.unsw.edu.au/seed_26/trip_summary_by_fps.csv
9500.0,396,17.411616161616163,6895.0,3157.051819134903,33.232124411946344,166,117,113,27,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[27].kman.restech.unsw.edu.au/seed_27/trip_summary_by_fps.csv
