seed,fps,avg_equity,low,middle,high,budget_used_pct,terminated_early,source_path,alloc__high_MaaS_Bundle,alloc__high_bike,alloc__high_car,alloc__high_public,alloc__low_MaaS_Bundle,alloc__low_bike,alloc__low_car,alloc__low_public,alloc__middle_MaaS_Bundle,alloc__middle_bike,alloc__middle_car,alloc__middle_public
17,3500.0,0.4711578652079388,0.2346111227996352,0.05534469457886257,0.18120204782944105,86.77287605988604,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[17].kman.restech.unsw.edu.au/seed_17/all_results.pkl,0.28300079160277497,0.22551229789966598,0.01496254195124153,0.5200425845804335,0.5666588679178843,0.4936576719462231,0.6434018919647413,0.04045761191772817,0.6580608859740148,0.1420938099463454,0.5130234270958263,0.07814006969439816
18,3500.0,0.3911861463419165,0.18414509287699282,0.06466216733877997,0.14237888612614374,99.3978850382423,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[18].kman.restech.unsw.edu.au/seed_18/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
19,3500.0,0.5809847942042832,0.28428399843546104,0.059860922178032114,0.23683987359079,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[19].kman.restech.unsw.edu.au/seed_19/all_results.pkl,0.757342620526263,0.41217211366147694,0.1136499128778845,0.4982514878312008,0.08897060226904033,0.2612326117548574,0.7374734858313148,0.5606872085900427,0.2667101467256729,0.7131265977473075,0.5056552948189161,0.1212109053526803
20,3500.0,0.5767865120615929,0.2871962030538082,0.13187196358717396,0.1577183454206108,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[20].kman.restech.unsw.edu.au/seed_20/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
21,3500.0,0.5470424899909596,0.2271478181009371,0.12538206552154635,0.19451260636847617,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[21].kman.restech.unsw.edu.au/seed_21/all_results.pkl,0.4840149570214311,0.034022517027160026,0.16280911758471484,0.5190766307411535,0.3688610366083622,0.266057229971105,0.7915541975940911,0.5902965645823429,0.4974943998662538,0.0455566627216428,0.3839842306698693,0.31086860057187626
22,3500.0,0.33383838383838393,0.15303030303030307,0.06565656565656572,0.11515151515151517,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[22].kman.restech.unsw.edu.au/seed_22/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
23,3500.0,0.4927543217016902,0.16811258916522076,0.19200244200244204,0.13263929053402734,96.48454471207378,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[23].kman.restech.unsw.edu.au/seed_23/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
24,3500.0,0.6452453597762522,0.27015001271294176,0.16139079583015511,0.2137045512331553,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[24].kman.restech.unsw.edu.au/seed_24/all_results.pkl,0.4840149570214311,0.034022517027160026,0.16280911758471484,0.5190766307411535,0.3688610366083622,0.266057229971105,0.7915541975940911,0.5902965645823429,0.4974943998662538,0.0455566627216428,0.3839842306698693,0.31086860057187626
25,3500.0,0.6395325807090513,0.2898593780946722,0.18201624083977028,0.1676569617746088,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[25].kman.restech.unsw.edu.au/seed_25/all_results.pkl,0.28300079160277497,0.22551229789966598,0.01496254195124153,0.5200425845804335,0.5666588679178843,0.4936576719462231,0.6434018919647413,0.04045761191772817,0.6580608859740148,0.1420938099463454,0.5130234270958263,0.07814006969439816
26,3500.0,0.6014511009934684,0.2990050433484177,0.1224091848258037,0.18003687281924696,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[26].kman.restech.unsw.edu.au/seed_26/all_results.pkl,0.28300079160277497,0.22551229789966598,0.01496254195124153,0.5200425845804335,0.5666588679178843,0.4936576719462231,0.6434018919647413,0.04045761191772817,0.6580608859740148,0.1420938099463454,0.5130234270958263,0.07814006969439816
27,3500.0,0.5310113328406012,0.24963045084996308,0.12426090169992607,0.15711998029071197,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[27].kman.restech.unsw.edu.au/seed_27/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
